"Waste treatment: Germany, years, type of plant,
 types of waste",,,
Survey of waste treatment,,,
EAV-130208-G,"Other engine, gear and lubricating oils",-,-
EAV-130301-G,Insulating or heat transmission oils cont. PCBs,-,-
EAV-130306-G,"Mineral-b.chlor.insul.,heat transm.oils(ex.130301)",-,-
EAV-130307-G,"Mineral-based non-chlor. insul., heat transm. oils",-,-
EAV-130308-G,Synthetic insulating and heat transmission oils,-,-
EAV-130309-G,"Readily biodegradable insulating,heat transm. oils",-,-
EAV-130310-G,Other insulating and heat transmission oils,-,-
EAV-130401-G,Bilge oils from inland navigation,-,-
EAV-130402-G,Bilge oils from jetty sewers,-,-
EAV-130403-G,Bilge oils from other navigation,-,-
EAV-130501-G,Solids from grit chambers and oil/water separators,-,-
EAV-130502-G,Sludges from oil/water separators,-,-
EAV-130503-G,Interceptor sludges,-,-
EAV-130506-G,Oil from oil/water separators,-,-
EAV-130507-G,Oily water from oil/water separators,-,-
EAV-130508-G,"Mixtures of wastes fr.grit chambers,oil/water sep.",-,-
EAV-130701-G,Fuel oil and diesel,-,-
EAV-130702-G,Petrol,-,-
EAV-130703-G,Other fuels (including mixtures),-,-
EAV-130801-G,Oil wastes: Desalter sludges or emulsions,-,-
EAV-130802-G,Oil wastes: Other emulsions,-,-
EAV-130899-G,Oil wastes: Wastes n.o.s.,-,-
EAV-14,"Waste organic solvents, refrigerants, propellants",-,-
EAV-140601-G,"Chlorofluorocarbons, HCFC, HFC",-,-
EAV-140602-G,Other halogenated solvents and solvent mixtures,-,-
EAV-140603-G,Other solvents and solvent mixtures,-,-
EAV-140604-G,Sludges or solid wastes cont. halogenated solvents,-,-
EAV-140605-G,Sludges or solid wastes containing other solvents,-,-
EAV-15,"Waste packaging, absorbents, wiping cloths etc.",-,-
EAV-150101-U,Paper and cardboard packaging,-,-
EAV-150102-U,Plastic packaging,-,-
EAV-150103-U,Wooden packaging,-,-
EAV-150104-U,Metallic packaging,-,-
EAV-150105-U,Composite packaging,-,-
EAV-15010600-U,Mixed packaging undifferentiated,-,-
EAV-15010601-U,Lightweight packaging (LWP),-,-
EAV-15010602-U,Mixed recyclables with lightweight packaging,-,-
EAV-150107-U,Glass packaging,-,-
EAV-150109-U,Textile packaging,-,-
EAV-150110-G,Packaging cont.residues of or contam.by haza.subs.,-,-
EAV-150111-G,Metallic packaging cont. haza. solid porous matrix,-,-
EAV-150202-G,"Absorbents, filter materials, wiping cloths etc.",-,-
EAV-150203-U,"Absorbents,filter materials,wip.cloths (ex.150202)",-,-
EAV-16,Wastes not otherwise specified in the list,1030,452.7
EAV-160103-U,End-of-life tyres,-,-
EAV-160104-G,End-of-life vehicles,1030,448.9
EAV-160106-U,"End-of-life vehicles,cont. no liquids,hazard.comp.",12,3.6
EAV-160107-G,End-of-life vehicles: Oil filters,-,-
EAV-160108-G,End-of-life vehicles: Components cont. mercury,-,-
EAV-160109-G,End-of-life vehicles: Components containing PCBs,-,-
EAV-160110-G,End-of-life vehicles: Explosive components,-,-
EAV-160111-G,End-of-life vehicles: Brake pads cont. asbestos,-,-
EAV-160112-U,Brake pads (except 160111),-,-
EAV-160113-G,End-of-life vehicles: Brake fluids,-,-
EAV-160114-G,End-of-life vehicles: Antifreeze fluids,-,-
EAV-160115-U,Antifreeze fluids (except 160114),-,-
EAV-160116-U,End-of-life vehicles: Tanks for liquefied gas,-,-
EAV-160117-U,End-of-life vehicles: Ferrous metal,-,-
EAV-160118-U,End-of-life vehicles: Non-ferrous metal,-,-
EAV-160119-U,End-of-life vehicles: Plastic,-,-
EAV-160120-U,End-of-life vehicles: Glass,-,-
EAV-16012100-G,"Hazardous components (ex.160107-11,160113-14)",-,-
EAV-16012101-G,"Hazardous metallic comp. (ex.160107-11,160113-14)",-,-
EAV-16012102-G,"Hazardous non-metallic comp. (ex.160107-11,13-14)",-,-
EAV-16012200-U,Components undifferentiated,-,-
EAV-16012201-U,Metallic components,-,-
EAV-16012202-U,Non-metallic components,-,-
EAV-160199-U,End-of-life vehicles: Wastes n.o.s.,-,-
EAV-160209-G,Transformers and capacitors containing PCBs,-,-
EAV-160210-G,Discarded equip.cont. or contam.by PCBs(ex.160209),-,-
EAV-160211-G,"Discarded equip.cont. chlorofluorocarbons,HCFC,HFC",-,-
EAV-160212-G,Discarded equipment containing free asbestos,-,-
EAV-160213-G,Discarded equip.cont.hazardous comp.(ex.160209-12),-,-
EAV-160214-U,Discarded equipment (except 160209-160213),-,-
EAV-16021500-G,Hazardous components removed from discarded equip.,-,-
EAV-16021501-G,Mercury-containing waste,-,-
EAV-16021502-G,Printed circuit boards,-,-
EAV-16021503-G,Toner cartridges,-,-
EAV-16021504-G,Plastics containing brominated flame retardants,-,-
EAV-16021505-G,Asbestos-containing components,-,-
EAV-16021506-G,Cathode ray tubes,-,-
EAV-16021507-G,Gas discharge lamps,-,-
EAV-16021508-G,Liquid crystal displays,-,-
EAV-16021509-G,External electrical wiring,-,-
EAV-16021510-G,Components containing refractory ceramic fibres,-,-
EAV-16021511-G,Electrolytic capacitors,-,-
EAV-16021512-G,Cadmium- or selenium-cont. photoconductor drums,-,-
EAV-16021600-U,Components removed fr. discarded equip.(ex.160215),-,-
EAV-16021601-U,External electrical wiring (including cables),-,-
EAV-160303-G,Off-specif. batches: Inorganic wastes,-,-
EAV-160304-U,Inorganic wastes (except 160303),-,-
EAV-160305-G,Off-specif. batches: Organic wastes,-,-
EAV-160306-U,Organic wastes (except 160305),-,-
EAV-160401-G,Waste ammunition,-,-
EAV-160402-G,Fireworks wastes,-,-
EAV-160403-G,Other waste explosives,-,-
EAV-160504-G,Gases in pressure containers (including halons),-,-
EAV-160505-U,Gases in pressure containers (except 160504),-,-
EAV-160506-G,Laboratory chemicals consisting of hazardous subs.,-,-
EAV-160507-G,Discarded inorganic chemicals cons. of haza. subs.,-,-
EAV-160508-G,Discarded organic chemicals cons. of haza. subs.,-,-
EAV-160509-U,"Discarded chemicals (except 160506,160507,160508)",-,-
EAV-160601-G,Lead batteries,-,-
EAV-160602-G,Ni-Cd batteries,-,-
EAV-160603-G,Mercury-containing batteries,-,-
EAV-160604-U,Alkaline batteries (except 160603),-,-
EAV-160605-U,Other batteries and accumulators,-,-
EAV-160606-G,"Separately coll. electrolyte from batteries,accum.",-,-
EAV-160708-G,"Tanks,barrels: Wastes containing oil",-,-
EAV-160709-G,"Tanks,barrels: Wastes cont. other hazardous subst.",-,-
EAV-160799-U,"Tanks,barrels: Wastes n.o.s.",-,-
EAV-160801-U,Spent catalysts containing gold etc. (ex. 160807),-,-
EAV-160802-G,Spent catalysts cont. hazardous transition metals,-,-
EAV-160803-U,Spent catalysts cont. transition metals,-,-
EAV-160804-U,Spent fluid catalytic cracking cataly. (ex.160807),-,-
EAV-160805-G,Spent catalysts containing phosphoric acid,-,-
EAV-160806-G,Spent liquids used as catalysts,-,-
EAV-160807-G,Spent catalysts contaminated with haza. substances,-,-
EAV-160901-G,"Permanganates, for example potassium permanganate",-,-
EAV-160902-G,"Chromates (potassium chr.,potassium,sodium dichr.)",-,-
EAV-160903-G,"Peroxides, for example hydrogen peroxide",-,-
EAV-160904-G,"Oxidising substances, n.o.s.",-,-
EAV-161001-G,Aqueous liquid wastes cont. hazardous substances,-,-
EAV-161002-U,Aqueous liquid wastes (except 161001),-,-
EAV-161003-G,Aqueous concentrates cont. hazardous substances,-,-
EAV-161004-U,Aqueous concentrates (except 161003),-,-
EAV-161101-G,"Carbon-based linings,refractories fr.metall. proc.",-,-
EAV-161102-U,"Carbon-based linings,refr.fr.met.proc. (ex.161101)",-,-
EAV-161103-G,"Other linings,refractories from metall. processes",-,-
EAV-161104-U,"Other linings,refrac. fr. metall.proc. (ex.161103)",-,-
EAV-161105-G,"Linings, refractories from non-metall. processes",-,-
EAV-161106-U,"Linings,refrac. fr.non-metall.processes(ex.161105)",-,-
EAV-17,Construction and demolition wastes,-,-
EAV-170101-U,Concrete,-,-
EAV-170102-U,Bricks,-,-
EAV-170103-U,Tiles and ceramics,-,-
EAV-170106-G,"Mixtures of,or separate fractions of concrete etc.",-,-
EAV-170107-U,"Mixtures of concrete,bricks,tiles etc. (ex.170106)",-,-
EAV-170201-U,Wood,-,-
EAV-170202-U,Glass,-,-
EAV-170203-U,Plastic,-,-
EAV-170204-G,"Glass, plastic, wood cont. hazardous substances",-,-
EAV-170301-G,Bituminous mixtures containing coal tar,-,-
EAV-170302-U,Bituminous mixtures (except 170301),-,-
EAV-170303-G,Coal tar and tarred products,-,-
EAV-170401-U,"Copper, bronze, brass",-,-
EAV-170402-U,Aluminium,-,-
EAV-170403-U,Lead,-,-
EAV-170404-U,Zinc,-,-
EAV-170405-U,Iron and steel,-,-
EAV-170406-U,Tin,-,-
EAV-170407-U,Mixed metals,-,-
EAV-170409-G,Metal waste contaminated with hazardous substances,-,-
EAV-170410-G,"Cables cont. oil, coal tar and other haza. subs.",-,-
EAV-170411-U,Cables (except 170410),-,-
EAV-170503-G,Soil and stones containing hazardous substances,-,-
EAV-170504-U,Soil and stones (except 170503),-,-
EAV-170505-G,Dredging spoil containing hazardous substances,-,-
EAV-170506-U,Dredging spoil (except 170505),-,-
EAV-170507-G,Track ballast containing hazardous substances,-,-
EAV-170508-U,Track ballast (except 170507),-,-
EAV-170601-G,Insulation materials containing asbestos,-,-
EAV-170603-G,Other insulation materials,-,-
EAV-170604-U,"Insulation materials (except 170601, 170603)",-,-
EAV-170605-G,Construction materials containing asbestos,-,-
EAV-170801-G,Gypsum-based construction materials contaminated,-,-
EAV-170802-U,Gypsum-based construction materials (ex. 170801),-,-
EAV-170901-G,Construction and demolition wastes cont. mercury,-,-
EAV-170902-G,Construction and demolition wastes containing PCB,-,-
EAV-170903-G,Other construction and demolition wastes,-,-
EAV-170904-U,"Mixed construction,demolition wastes(ex.170901-03)",-,-
EAV-18,Wastes from human or animal health care,-,-
EAV-180101-U,Sharps (except 180103),-,-
EAV-180102-U,"Body parts, organs incl. blood bags (ex.180103)",-,-
EAV-180103-G,Wastes (special requirements to prevent infection),-,-
EAV-180104-U,"Dressings,plaster casts,linen,disp.cloth.,diapers",-,-
EAV-180106-G,Chemicals consisting of or cont. hazardous subst.,-,-
EAV-180107-U,Chemicals (except 180106),-,-
EAV-180108-G,Cytotoxic and cytostatic medicines,-,-
EAV-180109-U,Medicines (except 180108),-,-
EAV-180110-G,Amalgam waste from dental care,-,-
EAV-180201-U,Sharps (except 180202),-,-
EAV-180202-G,Wastes (special requirements to prevent infection),-,-
EAV-180203-U,Wastes(no special requirements to prevent infect.),-,-
EAV-180205-G,Chemicals consisting of or cont. hazardous subst.,-,-
EAV-180206-U,Chemicals (except 180205),-,-
EAV-180207-G,Cytotoxic and cytostatic medicines,-,-
EAV-180208-U,Medicines (except 180207),-,-
EAV-19,Wastes from waste management facilities etc.,-,-
EAV-190102-U,"Incineration,pyrolysis: Ferrous mat. fr.bottom ash",-,-
EAV-190105-G,"Incineration,pyrolysis: Filter cake fr.gas treat.",-,-
EAV-190106-G,"Incineration,pyrolysis: Aqueous liquid wastes",-,-
EAV-190107-G,"Incineration,pyrolysis: Solid wastes fr.gas treat.",-,-
EAV-190110-G,"Incineration,pyrolysis: Spent activated carbon",-,-
EAV-190111-G,"Incineration,pyrolysis: Bottom ash and slag",-,-
EAV-190112-U,Bottom ash and slag (except 190111),-,-
EAV-190113-G,"Incineration,pyrolysis: Fly ash cont. haza. subst.",-,-
EAV-190114-U,Fly ash (except 190113),-,-
EAV-190115-G,"Incineration,pyrolysis: Boiler dust cont.haza.sub.",-,-
EAV-190116-U,Boiler dust (except 190115),-,-
EAV-190117-G,Pyrolysis wastes containing hazardous substances,-,-
EAV-190118-U,Pyrolysis wastes (except 190117),-,-
EAV-190119-U,"Incineration,pyrolysis: Sands from fluidised beds",-,-
EAV-190199-U,"Incineration,pyrolysis: Wastes n.o.s.",-,-
EAV-190203-U,Premixed wastes composed only of non-hazard.wastes,-,-
EAV-190204-G,Premixed wastes comp.of at least one hazard. waste,-,-
EAV-190205-G,Sludges from physico/chemical treatment,-,-
EAV-190206-U,Sludges from physico/chemical treatm. (ex. 190205),-,-
EAV-190207-G,Oil and concentrates from separation,-,-
EAV-190208-G,Liquid combustible wastes cont. haza. substances,-,-
EAV-190209-G,Solid combustible wastes cont. hazardous subst.,-,-
EAV-190210-U,Combustible wastes (except 190208-190209),-,-
EAV-190211-G,Other wastes containing hazardous substances,-,-
EAV-19029900-U,Physico/chemical treatments: Wastes n.o.s.,-,-
EAV-19029950-U,Products resulting from waste treatment,-,-
EAV-190304-G,"Wastes marked as hazardous, partly stabilised",-,-
EAV-190305-U,Stabilised wastes (except 190304),-,-
EAV-190306-G,"Wastes marked as hazardous, solidified",-,-
EAV-190307-U,Solidified wastes (except 190306),-,-
EAV-190401-U,Vitrified waste,-,-
EAV-190402-G,Fly ash and other flue-gas treatment wastes,-,-
EAV-190403-G,Non-vitrified solid phase,-,-
EAV-190404-U,Aqueous liquid wastes fr.vitrified waste tempering,-,-
EAV-190501-U,"Non-composted fraction of municipal,similar wastes",-,-
EAV-190502-U,"Non-composted fraction of animal, vegetable waste",-,-
EAV-190503-U,Off-specification compost,-,-
EAV-19059900-U,Wastes n.o.s. undifferentiated,-,-
EAV-19059901-U,Compost (according to specifications),-,-
EAV-190603-U,Liquor from anaerobic treatment of municipal waste,-,-
EAV-190604-U,Digestate from anaerobic treatm.of municipal waste,-,-
EAV-190605-U,"Liquor fr.anaerobic treat. of animal,vegetable w.",-,-
EAV-190606-U,"Digestate fr.anaerobic treat. of animal,veget. w.",-,-
EAV-190699-U,Anaerobic treatment: Wastes n.o.s.,-,-
EAV-190702-G,Landfill leachate containing hazardous substances,-,-
EAV-190703-U,Landfill leachate (except 190702),-,-
EAV-190801-U,Screenings,-,-
EAV-190802-U,Waste from desanding,-,-
EAV-190805-U,Sludges from treatment of urban waste water,-,-
EAV-190806-G,Saturated or spent ion exchange resins,-,-
EAV-190807-G,"Solutions,sludges fr. regenerat. of ion exchangers",-,-
EAV-190808-G,Membrane system waste containing heavy metals,-,-
EAV-190809-U,"Grease,oil mixture from oil/water sep.(edible oil)",-,-
EAV-190810-G,"Grease,oil mixture from oil/water sep.(ex.190809)",-,-
EAV-190811-G,Sludges from bio. treat. of industrial waste water,-,-
EAV-190812-U,Sludges fr.bio.treat.of ind.waste water(ex.190811),-,-
EAV-190813-G,Sludges from other treat.of industrial waste water,-,-
EAV-190814-U,Sludges fr.oth.treat.of ind.waste water(ex.190813),-,-
EAV-190899-U,Waste water treatment plants: Wastes n.o.s.,-,-
EAV-190901-U,Solid waste from primary filtration and screenings,-,-
EAV-190902-U,Sludges from water clarification,-,-
EAV-190903-U,Sludges from decarbonation,-,-
EAV-190904-U,Spent activated carbon,-,-
EAV-190905-U,Saturated or spent ion exchange resins,-,-
EAV-190906-U,"Solutions,sludges fr. regenerat. of ion exchangers",-,-
EAV-190999-U,Preparation of water: Wastes n.o.s.,-,-
EAV-191001-U,Iron and steel waste,-,-
EAV-191002-U,Non-ferrous waste,-,-
EAV-191003-G,Fluff-light fraction and dust,-,-
EAV-191004-U,Fluff-light fraction and dust (except 191003),-,-
EAV-191005-G,Other fractions containing hazardous substances,-,-
EAV-191006-U,Other fractions (except 191005),-,-
EAV-191101-G,Oil regeneration: Spent filter clays,-,-
EAV-191102-G,Oil regeneration: Acid tars,-,-
EAV-191103-G,Oil regeneration: Aqueous liquid wastes,-,-
EAV-191104-G,Oil regen.: Wastes fr. cleaning of fuel with bases,-,-
EAV-191105-G,Oil regen.: Sludges from on-site effluent treat.,-,-
EAV-191106-U,Sludges from on-site effluent treatment(ex.191105),-,-
EAV-191107-G,Oil regeneration: Wastes from flue-gas cleaning,-,-
EAV-19119900-U,Wastes n.o.s.,-,-
EAV-19119950-U,"Base oil (starting material for lubricant), (SK)",-,-
EAV-19119951-U,"Lubricant, (SS)",-,-
EAV-19119952-U,Middle distillate component,-,-
EAV-19119953-U,"Heating oil light (including diesel), (HL)",-,-
EAV-19119954-U,Heating oil heavy component,-,-
EAV-19119955-U,"Heating oil heavy, (HS)",-,-
EAV-19120100-U,Mech.treatm.of waste: Paper and cardboard,-,-
EAV-19120101-U,Mech.treatm.of waste: Ordinary paper grades (gr.I),-,-
EAV-19120102-U,Mech.treatm.of waste: Medium paper grades (gr.II),-,-
EAV-19120103-U,Mech.treatm.of waste: Better paper grades (gr.III),-,-
EAV-19120104-U,Mech.treatm.of waste: Kraft paper grades (gr.IV),-,-
EAV-19120105-U,Mech.treatm.of waste: Special paper grades (gr.V),-,-
EAV-191202-U,Mech.treatm.of waste: Ferrous metal,-,-
EAV-191203-U,Mech.treatm.of waste: Non-ferrous metal,-,-
EAV-191204-U,Mech.treatm.of waste: Plastic and rubber,-,-
EAV-19120500-U,Mech.treatm.of waste: Glass undifferentiated,-,-
EAV-19120501-U,Mech.treatm.of waste: White glass,-,-
EAV-19120502-U,Mech.treatm.of waste: Brown glass,-,-
EAV-19120503-U,Mech.treatm.of waste: Green glass,-,-
EAV-19120504-U,Mech.treatm.of waste: Coloured glass,-,-
EAV-19120505-U,Mech.treatm.of waste: Mixed glass,-,-
EAV-191206-G,Mech.treatm.of waste: Wood cont. hazardous subs.,-,-
EAV-191207-U,Wood (except 191206),-,-
EAV-191208-U,Mech.treatm.of waste: Textiles,-,-
EAV-19120900-U,"Mech.treatm.of waste: Minerals (sand, stones)",-,-
EAV-19120901-U,Products for road and path construction,-,-
EAV-19120902-U,Products for other earthworks,-,-
EAV-19120903-U,Products for use in concrete mixing plants,-,-
EAV-19120904-U,Products for use in asphalt mixing plants,-,-
EAV-19120905-U,Products for other use,-,-
EAV-19120906-U,Hot mix asphalt for road and path construction,-,-
EAV-191210-U,Combustible waste (refuse derived fuel),-,-
EAV-191211-G,Other wastes (including mixtures of materials),-,-
EAV-191212-U,Other wastes (incl. mixtures of mat.)(ex. 191211),-,-
EAV-191301-G,Solid wastes from soil remediation,-,-
EAV-191302-U,Solid wastes from soil remediation (except 191301),-,-
EAV-191303-G,Sludges from soil remediation,-,-
EAV-191304-U,Sludges from soil remediation (except 191303),-,-
EAV-191305-G,Sludges from groundwater remediation,-,-
EAV-191306-U,Sludges from groundwater remediation (ex. 191305),-,-
EAV-191307-G,"Aqueous liquid wastes,concentrates fr.groundw.rem.",-,-
EAV-191308-U,"Aqueous liquid wastes,concentrates (except 191307)",-,-
EAV-20,"Municipal wastes (household waste, similar wastes)",-,-
EAV-200101-U,Paper and cardboard,-,-
EAV-200102-U,Glass,-,-
EAV-200108-U,Biodegradable kitchen and canteen waste,-,-
EAV-200110-U,Clothes,-,-
EAV-200111-U,Textiles,-,-
EAV-200113-G,Solvents,-,-
EAV-200114-G,Acids,-,-
EAV-200115-G,Alkalines,-,-
EAV-200117-G,Photochemicals,-,-
EAV-200119-G,Pesticides,-,-
EAV-200121-G,Fluorescent tubes and other mercury-cont. waste,-,-
EAV-200123-G,Discarded equipment containing chlorofluorocarbons,-,-
EAV-200125-U,Edible oil and fat,-,-
EAV-200126-G,Oil and fat (except 200125),-,-
EAV-200127-G,"Paint, inks, adhesives and resins",-,-
EAV-200128-U,"Paint, inks, adhesives and resins (except 200127)",-,-
EAV-200129-G,Detergents containing hazardous substances,-,-
EAV-200130-U,Detergents (except 200129),-,-
EAV-200131-G,Cytotoxic and cytostatic medicines,-,-
EAV-200132-U,Medicines (except 200131),-,-
EAV-200133-G,Batteries and accumulators (160601-160603),-,-
EAV-200134-U,Batteries and accumulators (except 200133),-,-
EAV-200135-G,"Discarded electrical equipment (ex. 200121,23)",-,-
EAV-200136-U,"Discarded electrical equipment (ex. 200121,23,35)",-,-
EAV-200137-G,Wood containing hazardous substances,-,-
EAV-200138-U,Wood (except 200137),-,-
EAV-200139-U,Plastics,-,-
EAV-200140-U,Metals,-,-
EAV-200141-U,Wastes from chimney sweeping,-,-
EAV-200199-U,Other fractions not otherwise specified,-,-
EAV-20019900-U,Other fractions n.o.s. undifferentiated,-,-
EAV-20019901-U,Mixed recyclables without light packaging,-,-
EAV-200201-U,Biodegradable waste,-,-
EAV-200202-U,Soil and stones,-,-
EAV-200203-U,Other non-biodegradable wastes,-,-
EAV-20030100-U,Mixed municipal waste undifferentiated,-,-
EAV-20030101-U,"Resid. household waste, similar commercial wastes",-,-
EAV-20030102-U,Commercial wastes similar to resid.household waste,-,-
EAV-20030104-U,Waste from the bio-bin,-,-
EAV-200302-U,Waste from markets,-,-
EAV-200303-U,Street-cleaning residues,-,-
EAV-200304-U,Septic tank sludge,-,-
EAV-200306-U,Waste from sewage cleaning,-,-
EAV-200307-U,Bulky waste,-,-
EAV-200399-U,Municipal wastes n.o.s.,-,-
EAV-99,Hazardous wastes,1030,448.9
EAV-990000-G,Hazardous wastes total,1030,448.9
Shredding plants and scrap shears,,,
EAV-01,"Wastes resulting from expl., mining of minerals",-,-
EAV-010101-U,Wastes from mineral metalliferous excavation,-,-
EAV-010102-U,Wastes from mineral non-metalliferous excavation,-,-
EAV-010304-G,Acid-generating tailings from proc.of sulphide ore,-,-
EAV-010305-G,Other tailings containing hazardous substances,-,-
EAV-010306-U,"Tailings (except 010304, 010305)",-,-
EAV-010307-G,"Wastes from phys.,chem. proc. of metall. minerals",-,-
EAV-010308-U,Dusty and powdery wastes (except 010307),-,-
EAV-010309-U,Red mud from alumina production (except 010310),-,-
EAV-010399-U,Processing of metalliferous minerals:Wastes n.o.s.,-,-
EAV-010407-G,"Wastes from phys.,chem. proc. of non-met. minerals",-,-
EAV-010408-U,Waste gravel and crushed rocks (except 010407),-,-
EAV-010409-U,Waste sand and clays,-,-
EAV-010410-U,Dusty and powdery wastes (except 010407),-,-
EAV-010411-U,"Wastes from potash, rock salt proc.(except 010407)",-,-
EAV-010412-U,"Tailings fr. washing of minerals(ex.010407,010411)",-,-
EAV-010413-U,Wastes from stone cutting and sawing (ex. 010407),-,-
EAV-010499-U,Proc. of non-metalliferous minerals: Wastes n.o.s.,-,-
EAV-010504-U,Freshwater drilling muds and wastes,-,-
EAV-010505-G,Oil-containing drilling muds and wastes,-,-
EAV-010506-G,"Drilling muds, wastes cont. hazardous substances",-,-
EAV-010507-U,"Barite-cont.drilling muds,wastes(ex.010505,010506)",-,-
EAV-010508-U,"Chloride-cont. drilling muds (ex.010505,010506)",-,-
EAV-010599-U,"Drillingmuds, other drilling wastes: Wastes n.o.s.",-,-
EAV-02,"Wastes from agriculture,horticulture,forestry etc.",24,32.3
EAV-020101-U,Agriculture etc: Sludges from washing and cleaning,-,-
EAV-020102-U,Agriculture etc: Animal-tissue waste,-,-
EAV-020103-U,Agriculture etc: Plant-tissue waste,5,25.8
EAV-020104-U,Agriculture etc: Waste plastics (except packaging),3,2.6
EAV-020106-U,"Animal faeces, urine and manure, effluent",-,-
EAV-020107-U,Wastes from forestry,10,3.3
EAV-020108-G,Agrochemical waste containing hazardous substances,-,-
EAV-020109-U,Agrochemical waste (except 020108),-,-
EAV-020110-U,Agriculture etc: Waste metal,3,0.4
EAV-020199-U,Agriculture etc: Wastes n.o.s.,-,-
EAV-020201-U,Meat etc: Sludges from washing and cleaning,-,-
EAV-020202-U,Meat etc: Animal-tissue waste,-,-
EAV-020203-U,Meat etc: Materials unsuitable for cons. or proc.,-,-
EAV-020204-U,Meat etc: Sludges from on-site effluent treatment,-,-
EAV-020299-U,"Preparation of meat, fish etc: Wastes n.o.s.",-,-
EAV-020301-U,"Fruit etc: Sludges from washing, cleaning etc.",-,-
EAV-020302-U,Fruit etc: Wastes from preserving agents,-,-
EAV-020303-U,Fruit etc: Wastes from solvent extraction,-,-
EAV-020304-U,Fruit etc: Materials unsuitable for cons. or proc.,-,-
EAV-020305-U,Fruit etc: Sludges from on-site effluent treatment,-,-
EAV-020399-U,"Preparation of fruit,vegetables etc: Wastes n.o.s.",-,-
EAV-020401-U,Sugar proc.: Soil from cleaning and washing beet,-,-
EAV-020402-U,Sugar proc.: Off-specification calcium carbonate,-,-
EAV-020403-U,Sugar proc.: Sludges from on-site effluent treatm.,-,-
EAV-020499-U,Sugar processing: Wastes n.o.s.,-,-
EAV-020501-U,"Dairy prod.: Materials unsuitable for cons., proc.",-,-
EAV-020502-U,Dairy prod.: Sludges from on-site effluent treatm.,-,-
EAV-020599-U,Dairy products industry: Wastes n.o.s.,-,-
EAV-020601-U,"Baking,confect.: Materials unsuit. for cons.,proc.",-,-
EAV-020602-U,"Baking,confect.: Wastes from preserving agents",-,-
EAV-020603-U,"Baking,confect.: Sludges from on-site effl.treatm.",-,-
EAV-020699-U,Baking and confectionery industry: Wastes n.o.s.,-,-
EAV-020701-U,Beverages: Wastes from washing of raw materials,-,-
EAV-020702-U,Beverages: Wastes from spirits distillation,-,-
EAV-020703-U,Beverages: Wastes from chemical treatment,-,-
EAV-020704-U,Beverages: Materials unsuitable for cons. or proc.,-,-
EAV-020705-U,Beverages: Sludges from on-site effluent treatment,-,-
EAV-020799-U,Production of beverages: Wastes n.o.s.,-,-
EAV-03,Wastes from wood processing etc.,55,128.3
EAV-030101-U,Wood processing etc: Waste bark and cork,8,13.7
EAV-030104-G,"Sawdust, shavings, cuttings, wood, particle board",5,3.6
EAV-030105-U,"Sawdust, shavings, cuttings, wood etc. (ex.030104)",47,85.6
EAV-030199-U,Wood processing etc: Wastes n.o.s.,-,-
EAV-030201-G,Non-halogenated organic wood preservatives,-,-
EAV-030202-G,Organochlorinated wood preservatives,-,-
EAV-030203-G,Organometallic wood preservatives,-,-
EAV-030204-G,Inorganic wood preservatives,-,-
EAV-030205-G,Other wood preservatives cont. hazardous subst.,-,-
EAV-030299-U,Wood preservatives n.o.s.,-,-
EAV-030301-U,"Pulp, paper cardboard prod.: Waste bark and wood",3,3.6
EAV-030302-U,Green liquor sludge (recovery of cooking liquor),-,-
EAV-030305-U,De-inking sludges from paper recycling,-,-
EAV-030307-U,Mech. separated rejects fr. pulping of waste paper,3,21.2
EAV-030308-U,Wastes from sorting of paper destined for recycl.,-,-
EAV-030309-U,Lime mud waste,-,-
EAV-030310-U,"Fibre rejects, fibre-, filler-, coating-sludges",-,-
EAV-030311-U,Sludges from on-site effluent treatment(ex.030310),-,-
EAV-030399-U,"Pulp, paper, cardboard production: Wastes n.o.s.",-,-
EAV-04,"Wastes from the leather, fur, textile industries",-,-
EAV-040101-U,Fleshings and lime split wastes,-,-
EAV-040102-U,Liming waste,-,-
EAV-040103-G,Degreasing wastes cont. solv. without liquid phase,-,-
EAV-040104-U,Tanning liquor containing chromium,-,-
EAV-040105-U,Tanning liquor free of chromium,-,-
EAV-040106-U,Sludges from on-site effl. treatm. cont. chromium,-,-
EAV-040107-U,Sludges fr. on-site effl. treatm. free of chromium,-,-
EAV-040108-U,Waste tanned leather containing chromium,-,-
EAV-040109-U,Wastes from dressing and finishing,-,-
EAV-040199-U,Leather and fur industry: Wastes n.o.s.,-,-
EAV-040209-U,Wastes from composite materials (elastomer etc.),-,-
EAV-040210-U,"Organic matter from natural products (grease, wax)",-,-
EAV-040214-G,Wastes from finishing containing organic solvents,-,-
EAV-040215-U,Wastes from finishing (except 040214),-,-
EAV-040216-G,Dyestuffs and pigments cont. hazardous substances,-,-
EAV-040217-U,Dyestuffs and pigments (except 040216),-,-
EAV-040219-G,Textile ind.: Sludges from on-site effl. treatm.,-,-
EAV-040220-U,Sludges from on-site effluent treatm. (ex. 040219),-,-
EAV-040221-U,Wastes from unprocessed textile fibres,-,-
EAV-040222-U,Wastes from processed textile fibres,-,-
EAV-040299-U,Textile industry: Wastes n.o.s.,-,-
EAV-05,"Wastes from petrol. refining, natural gas purific.",-,-
EAV-050102-G,Petroleum refining: Desalter sludges,-,-
EAV-050103-G,Petroleum refining: Tank bottom sludges,-,-
