Statistics_Code,Statistics_Label,time_code,time_label,Time,1_feature_code,1_feature_label,1_expression_code,1_expression_label,2_feature_code,2_Feature_Label,2_expression_code,2_expression_label,Waste_Disposal_Plants,Input_from_waste_disposal_plants,Waste_generated_in_own_operation,Waste_delivered_from_the_country,Waste_delivered_from_abroad
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080202-U,Aqueous sludges containing ceramic materials,17.0,1.0,,1.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080203-U,"Aqueous suspensions, ceramic. materials containing",10.0,1.0,,1.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080299-U,Other coatings: wastes not otherwise specified,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080307-U,Aqueous sludges containing printing inks,6.0,0.3,,0.3,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080308-U,"Aqueous liquid waste, i.e. Printing inks included",30.0,7.5,0.0,7.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080312-G,Waste printing ink containing hazardous substances,27.0,3.5,0.2,3.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080313-U,Waste printing ink (without 080312),34.0,1.7,0.1,1.6,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080314-G,Printing ink sludge containing dangerous substances,15.0,2.2,0.1,2.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080315-U,Printing ink sludge (without 080314),8.0,0.3,,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080316-G,Waste from etching solutions,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080317-G,Waste toner containing hazardous substances,6.0,0.0,,0.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080318-U,Toner waste (without 080317),42.0,2.1,0.0,1.6,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080319-G,Dispersion beer,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080399-U,Printing inks: waste n.e.c.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080409-G,Adhesive and sealant waste with hazardous st,52.0,17.5,0.8,15.1,1.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080410-U,Adhesive and sealant waste (without 080409),70.0,10.8,1.2,9.4,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080411-G,Slurries containing adhesives and sealants,4.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080412-U,Adhesive and sealant hold. Sludge(oh.080411),8.0,0.9,0.0,0.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080413-G,"Adhesives, sealants: Aqueous sludges with dangerous substances.",8.0,0.4,0.0,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080414-U,Aqueous sludge (without 080413),27.0,3.6,0.1,3.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080415-G,"Adhesive, sealant: Aqueous liquid waste with dangerous items",9.0,0.3,0.0,0.2,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080416-U,Aqueous liquid waste (excluding 080415),28.0,16.4,10.9,5.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-080417-G,"Adhesives, sealants: resin oils",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080499-U,"Adhesives, sealants: waste not otherwise specified",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-080501-G,isocyanate waste,17.0,1.7,0.1,0.9,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-090101-G,Water-based developer and activator solutions,26.0,1.6,0.0,1.4,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090102-G,Offset printing plate developer solutions,27.0,3.1,0.0,3.0,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-090103-G,Solvent-based developer solutions,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-090104-G,fixing baths,20.0,1.3,0.0,1.1,0.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090105-G,Bleaching solutions and bleach-fix baths,8.0,1.1,,0.8,0.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090106-G,Waste containing silver from tank photographer. waste,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090107-U,Films and photographic papers with silver,10.0,2.3,,1.6,0.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090108-U,Films and photographic papers without silver,20.0,0.4,,0.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090110-U,Disposable cameras without batteries,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-090111-G,Disposable cameras with batteries (160601-160603),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090112-U,Disposable cameras with batteries (without 090111),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090113-G,Waste from silver recovery (excluding 090106),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-090199-U,Photographic industry: waste n.e.c.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100101-U,"rust and. Boiler ash, slag, boiler (oh.100104)",213.0,3436.1,3044.6,391.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100102-U,Filter dust from coal firing,42.0,685.5,48.7,636.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100103-U,Filter dust from peat firing and combustion,43.0,49.2,,46.5,2.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100104-G,Filter dust and boiler dust from oil firing,10.0,3.0,0.1,2.5,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100105-U,Calcium based reaction wastes in solid form,40.0,617.6,260.6,349.8,7.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100107-U,Calcium-based reaction wastes (sludges),15.0,10.0,0.1,9.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100109-G,sulfuric acid,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100113-G,Filter dust from emulsified hydrocarbons,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100114-G,"Rust and boiler ash, slag, boiler dust",35.0,82.1,,79.2,2.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100115-U,"Rust and Boiler ash, slag, boiler stone (oh.100114)",55.0,773.0,1.1,768.8,3.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100116-G,Filter dust from co-incineration of waste,24.0,29.7,,29.3,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100117-U,fly ash from waste co-incineration (oh.100116),39.0,3022.6,180.8,2834.5,7.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100118-G,Waste from exhaust gas treatment with hazardous st,41.0,85.4,2.7,76.9,5.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100119-U,"waste a. Exhaust gas treatment (without 100105,100107,100118)",26.0,9.2,0.0,7.8,1.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100120-G,"Power plants, among others: sludge (company wastewater tank)",9.0,1.8,,1.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100121-U,sludge a. operational wastewater treatment (oh.100120),15.0,7.4,0.1,7.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100122-G,"Power plants, etc.: Aqueous sludge a. boiler cleaning",7.0,2.0,0.9,1.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100123-U,Aqueous sludge from boiler cleaning (oh.100122),7.0,0.4,,0.4,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100124-U,"Power plants, among others: sands from fluidized bed combustion",4.0,7.2,,7.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100125-U,Waste from storage and preparation of fuel.,8.0,11.3,,11.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100126-U,Waste from cooling water treatment,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100199-U,Power plants and other incineration plants: waste not otherwise specified,4.0,4.4,4.4,0.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100201-U,"Iron, steel ind.: Waste from slag processing",20.0,555.9,290.9,229.0,36.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100202-U,"Iron, steel ind.: unprocessed slag",62.0,1474.7,747.8,725.5,1.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100207-G,Iron and steel industry: Solid waste from exhaust gas treatment.,45.0,518.5,0.2,370.1,148.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100208-U,Waste from flue gas treatment (excl. 100207),34.0,199.3,58.5,140.8,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100210-U,"Iron, steel ind.: mill scale",44.0,394.3,24.8,323.5,45.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100211-G,"Iron, steel ind.: oil hold. Drain from cooling water tank.",6.0,7.6,,5.8,1.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100212-U,Waste from cooling water treatment (excluding 100211),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100213-G,"Iron, steel ind.: sludge, filter c. from exhaust gas tank",10.0,147.5,73.3,70.2,4.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100214-U,sludges and. Filter cake from exhaust gas treatment. (oh.100213),4.0,141.5,131.6,9.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100215-U,Iron and steel ind.: Other sludges and filter cakes,15.0,144.5,9.5,135.0,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100299-U,Iron and steel industry: wastes not otherwise specified,10.0,31.7,4.5,12.5,14.8
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100302-U,Aluminum metallurgy: anode scrap,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100304-G,Aluminum metallurgy: slags from initial melting,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100305-U,Aluminum metallurgy: alumina waste,8.0,2.9,,2.5,0.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100308-G,Aluminum metallurgy: salt slag a.Zzweischmel.,5.0,394.6,25.0,245.0,124.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100309-G,Aluminum metallurgy: Black dross a.Zweitsch.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100315-G,Aluminum Metallurgy: Scum (Flammable),5.0,18.4,,15.5,2.9
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100316-U,Scum (without 100315),7.0,177.4,,121.1,56.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100317-G,Aluminum Metallurgy:Tarh. From anode manuf.,6.0,0.3,,0.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100318-U,Waste from anode production (without 100317),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100319-G,Aluminum metallurgy: filter dust with hazardous St.,10.0,4.1,,2.5,1.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100320-U,Filter dust (without 100319),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100321-G,Aluminum Metallurgy: Other particles and dust,10.0,2.9,0.4,2.4,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100322-U,Other particles and dust (without 100321),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100323-G,Aluminum metallurgy: Solid waste a. flue gas treatment,13.0,19.0,,18.4,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100324-U,Solid waste from exhaust gas treatment (oh. 100323),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100325-G,"Aluminum metallurgy: sludges, filters, etc. exhaust gas tanks.",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100326-U,muds and. Filter cake from exhaust gas treatment. (oh.100325),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100327-G,Aluminum Metallurgy: Oil H.Abf. from cooling water tank.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100328-U,Waste from cooling water treatment (without 100327),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100329-G,Aluminum Metallurgy: Abf.a. tank v.salt slag,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100330-U,Waste from treatment of salt slag (oh.100329),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100399-U,Aluminum metallurgy: wastes n.e.c.,3.0,1.3,,1.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100401-G,Lead metallurgy: slags (primary and secondary smelting),13.0,146.6,12.9,133.0,0.7
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100402-G,"Lead Metal.: Scabies,Scum (First,Second.)",10.0,7.3,,7.3,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100403-G,Bleimetallurgie: Calciumarsenat,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100404-G,Lead metallurgy: filter dust,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100405-G,Lead Metallurgy: Other Particles and Dust,6.0,8.6,1.9,6.7,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100406-G,Lead metallurgy: Solid waste from flue gas treatment,3.0,1.0,0.8,0.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100407-G,"Lead Metallurgy: Slurries, Filterk. from exhaust gas tank",3.0,0.5,,0.5,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100409-G,Lead Metallurgy: Oil H. Waste from cooling water tank.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100410-U,Waste from cooling water treatment (without 100409),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100499-U,Lead metallurgy: wastes not otherwise specified,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100501-U,"Zinc metallurgy: slags (first, second melting)",10.0,187.4,,186.8,0.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100503-G,Zinc metallurgy: filter dust,4.0,0.1,,0.1,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100504-U,Zinc Metallurgy: Other Particles and Dust,5.0,0.4,0.0,0.3,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100505-G,Zinc Metallurgy: Solid waste from waste gas treatment,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100506-G,"Zinc Metallurgy: Slurries, Filterk. from exhaust gas tank.",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100508-G,Zinc metallurgy: Ölh. Waste from cooling water tank.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100509-U,Waste from cooling water treatment (excluding 100508),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100510-G,"Zinc metallurgy: dross, scum (flammable)",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100511-U,"Scabies, scum (without 100510)",3.0,0.1,,0.1,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100599-U,Zinc metallurgy: wastes not otherwise specified,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100601-U,"Copper metallurgy: slags (first, second melting)",14.0,104.3,4.0,87.2,13.2
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100602-U,"Coppermetal.: Scabbers, Scum (first, second sm.)",4.0,18.9,0.2,11.2,7.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100603-G,Copper metallurgy: filter dust,5.0,2.6,0.0,1.1,1.6
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100604-U,Copper Metallurgy: Other Particles and Dust,4.0,8.4,,6.3,2.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100606-G,Copper Metallurgy: Solid Waste a.Flue Gas Treatment,3.0,4.4,,1.9,2.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100607-G,"Copper metallurgy: slurries, filter c. a.Exhaust tank",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100609-G,Copper Metallurgy: Oil H.Abf. from cooling water tank.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100610-U,Waste from cooling water treatment (excluding 100609),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100699-U,Copper metallurgy: wastes n.e.c.,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100701-U,"Silver metal etc.: slag (first, second melt)",7.0,3.0,,0.7,2.3
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100702-U,"Silver metal, among others: dross, scum (first, second smear)",5.0,0.2,,0.1,0.1
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100703-U,Silbermet.a.o.: Solid waste from flue gas treatment,,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100704-U,Silver metal among others: Other particles and dust,12.0,1.7,0.0,0.2,1.5
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100705-U,"Silver metal, among other things: sludges, filter cakes in exhaust gas containers.",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100707-G,"Silver metal, among other things: oil-containing waste from cooling water tanks.",,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100708-U,Waste from cooling water treatment (excluding 100707),,,,,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100799-U,"Silver, gold, platinum metallurgy: wastes n.e.c",7.0,1.5,,0.1,1.4
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100804-U,Non-ferrous metallurgy: particles and dust,10.0,1.2,0.2,0.9,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,Types of waste,EAV-100808-G,"Non-ferrous metals: salt slag (first, second smelting)",3.0,0.2,,0.1,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100809-U,Non-ferrous metallurgy: Other slags,7.0,19.1,,19.1,0.0
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100810-G,"Non-ferrous metallurgy: dross, scum (flammable)",4.0,0.2,,0.2,
32111,Collection of waste disposal,JAHR,Jahr,2021,DINSG,Germany as a whole,DG,Deutschland,EAVXB6,types of waste,EAV-100811-U,"Scabies, scum (without 100810)",9.0,4.1,0.0,3.2,0.9
